#XML <!--Created by Liquid XML Data Binding Libraries (www.liquid-technologies.com) for John Unwin--> <kaitns:Product xmlns:xs="http://www.w3.org/2001/XMLSchema-instance" xmlns:kaitns="http://www.kaitrade.com/KA" Src="F.US.NDM11" IDSrc="KTACQG" Sym="ND" Exch="CME" CFI="FXXXXX" TradeVenue="KTACQG" LongName="F.US.NDM11" Mnemonic="F.US.NDM11" TickSize="0.25" ContractSize="1" NumberDecimalPlaces="0" PriceFeedQuantityMultiplier="1" TickValue="25" Commodity="ND" GenericName="F.NDM1"/>
KTACQG,48,634426076034520000,F.US.NDM11,0,3,,0,2321.5,2321,0,2319.25,0,63442607629312000000
KTACQG,49,634426076293120000,F.US.NDM11,0,3,,0,2321.5,2319,0,2318,0,63442607679724000000
KTACQG,50,634426084520080000,F.US.NDM11,0,3,,0,2319.5,2316.5,0,2316,0,63442608452248000000
KTACQG,51,634426085386200000,F.US.NDM11,0,3,,0,2319.5,2315,0,2314,0,63442608540280000000
KTACQG,52,634426085386200000,F.US.NDM11,0,3,,0,2319.5,2315,0,2320,0,63442609069280000000
KTACQG,53,634426085386200000,F.US.NDM11,0,3,,0,2319.5,2315,0,2320.5,0,63442609133088000000
KTACQG,54,634426085386200000,F.US.NDM11,0,3,,0,2319.5,2315,0,2321,0,63442609156012000000
KTACQG,55,634426085386200000,F.US.NDM11,0,3,,0,2319.5,2315,0,2322,0,63442609372324000000
KTACQG,56,634426106459480000,F.US.NDM11,0,3,,0,2322,2321.5,0,2321.5,0,63442610649268000000
KTACQG,57,634426121420320000,F.US.NDM11,0,3,,0,2322,2320.5,0,2323,0,63442612240208000000
KTACQG,58,634426121420320000,F.US.NDM11,0,3,,0,2323.5,2320.5,0,2324,0,63442612363848000000
KTACQG,59,634426135883400000,F.US.NDM11,0,3,,0,2325,2324,0,2326,0,63442613990928000000
KTACQG,60,634426147886520000,F.US.NDM11,0,3,,0,2327,2324,0,2323.5,0,63442615095124000000
KTACQG,61,634426147886520000,F.US.NDM11,0,3,,0,2327,2324,0,2324.5,0,63442615231692000000
KTACQG,62,634426158135280000,F.US.NDM11,0,3,,0,2328,2323.5,0,2328.25,0,63442616249320000000
KTACQG,63,634426162648480000,F.US.NDM11,0,3,,0,2329,2329,0,2329,0,63442616312928000000
KTACQG,64,634426162648480000,F.US.NDM11,0,3,,0,2329.5,2329,0,2330,0,63442616499560000000
KTACQG,65,634426165489440000,F.US.NDM11,0,3,,0,2330.5,2330,0,2330,0,63442616554344000000
KTACQG,66,634426165489440000,F.US.NDM11,0,3,,0,2330.5,2330,0,2329.25,0,63442616567592000000
KTACQG,67,634426166196440000,F.US.NDM11,0,3,,0,2328,2328,0,2328,0,63442616634772000000
KTACQG,68,634426166196440000,F.US.NDM11,0,3,,0,2328,2328,0,2327.5,0,63442616992872000000
KTACQG,69,634426228358680000,F.US.NDM11,0,3,,0,2329,2328.5,0,2328,0,63442622967476000000
KTACQG,70,634426228358680000,F.US.NDM11,0,3,,0,2329,2328.5,0,2327.5,0,63442622969908000000
KTACQG,71,634426232555920000,F.US.NDM11,0,3,,0,2326.5,2325,0,2327,0,63442623601540000000
KTACQG,72,634426232555920000,F.US.NDM11,0,3,,0,2326.5,2325,0,2328,0,63442624091460000000
KTACQG,73,634426241866800000,F.US.NDM11,0,3,,0,2326.5,2327,0,2326.5,0,63442624191592000000
KTACQG,74,634426241866800000,F.US.NDM11,0,3,,0,2326.5,2327,0,2327.5,0,63442624220380000000
KTACQG,75,634426241866800000,F.US.NDM11,0,3,,0,2326.5,2327,0,2326.5,0,63442624228488000000
KTACQG,76,634426241866800000,F.US.NDM11,0,3,,0,2326.5,2327,0,2326,0,63442624262820000000
KTACQG,77,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2326,0,63442624472776000000
KTACQG,78,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2327,0,63442624477352000000
KTACQG,79,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2325,0,63442624482772000000
KTACQG,80,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2326,0,63442624486236000000
KTACQG,81,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2325,0,63442624499116000000
KTACQG,82,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2301,0,63442686605404000000
KTACQG,83,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2302,0,63442686607484000000
KTACQG,84,634426244293040000,F.US.NDM11,0,3,,0,2327,2327,0,2300,0,63442686617352000000
KTACQG,85,634426244293040000,F.US.NDM11,0,3,,0,2302,2327,0,2303,0,634426866396960000
KTACQG,86,634426866516440000,F.US.NDM11,0,3,,0,2302,2301,0,2300,0,63442686654672000000
KTACQG,87,634426868225960000,F.US.NDM11,0,3,,0,2304.5,2302.5,0,2303.5,0,63442686842620000000
KTACQG,88,634426868225960000,F.US.NDM11,0,3,,0,2304,2302.5,0,2306,0,63442686903048000000
KTACQG,89,634426868225960000,F.US.NDM11,0,3,,0,2304,2302.5,0,2306.75,0,63442686935928000000
KTACQG,90,634426868225960000,F.US.NDM11,0,3,,0,2307,2302.5,0,2308,0,63442686939828000000
KTACQG,91,634426869837600000,F.US.NDM11,0,3,,0,2307,2306,0,2306,0,63442686998492000000
KTACQG,92,634426869837600000,F.US.NDM11,0,3,,0,2307,2306,0,2307,0,63442687028652000000
KTACQG,93,634426870804920000,F.US.NDM11,0,3,,0,2307,2306,0,2304.5,0,63442687082392000000
KTACQG,94,634426870804920000,F.US.NDM11,0,3,,0,2306,2306,0,2308,0,63442687136064000000
KTACQG,95,634426870804920000,F.US.NDM11,0,3,,0,2306,2306,0,2309,0,63442687217116000000
KTACQG,96,634426870804920000,F.US.NDM11,0,3,,0,2306,2306,0,2308,0,63442687259052000000
KTACQG,97,634426870804920000,F.US.NDM11,0,3,,0,2306,2306,0,2309.75,0,63442687262024000000
